,reco_id,time_reco,id_sender,id_reciever,id_product,product_bought,ListPrice-Amount,brand,productnature,family,Review-AverageRating,DisplayPrice-Amount,age_sender,address_sender,age_reciever,address_reciever
6306,de284221-fd8d-4312-9c79-3fdf9b54b20a,1986-09-12 20:16:59,d975b6dc-50df-4a48-b71c-800a1903bb33,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8679138,1,29.99,PUMA,Sudadera con cremallera,Textil tenis mujer,5.0,26.99,22,"USNS Gutierrez
FPO AE 60264",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
2332,c591e572-9a8e-441f-b691-b5a2e717f24c,1988-02-05 22:13:36,24e7e378-5b7a-4b0c-891a-cdd7f1b45f2b,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8669668,0,6.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.4,5.99,17,"848 Sharon Trafficway
East Haley, MT 56864",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
2045,68d0e476-e35f-48d0-b6ae-109575518edc,2008-01-13 07:03:36,135ae3e2-d03d-41a8-9cdf-636c09c16e6f,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8644134,1,9.99,PERFLY,CAMISETAS MANGA CORTA,Ropa badminton hombre,4.9,9.99,32,"478 Amanda Greens
East Angelafurt, NC 94690",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
2032,f63c3037-8d89-4e30-a8d9-b9f9ea420e15,2017-03-19 05:27:56,c9a07af4-afa3-419c-86a2-a866a6d0a041,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8640097,0,3.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA JÚNIOR,4.7,3.99,22,"2321 Bass Walk Apt. 978
Christinefort, KY 18958",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
6280,0d027f78-5e57-400c-8026-7b0543f9d527,2020-08-14 17:28:14,387adada-5c43-4ca2-9060-5b120db01bb9,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8669647,1,12.99,ARTENGO,FALDAS,Textil tenis niños,4.8,7.99,27,"1403 Moore Spur
Bryantbury, CA 60602",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
1636,e6a2e880-0c25-4d94-a448-75b07a5ceda2,2002-10-17 06:38:09,ef4fa263-0746-4761-a0a6-f1316af7ce7e,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8640567,1,44.99,PONGORI,ZAPATILLAS,ZAPATILLAS TDM,4.4,44.99,42,"36825 Nicole Forest Suite 906
Tonyaside, CA 38649",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
4756,dd7d27c8-68c7-4b5d-a179-9dc53313ec7e,2000-03-28 02:57:57,f260b625-44f2-44f7-8a7e-c877cf8fa107,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8546095,0,11.99,PERFLY,CAMISETAS MANGA CORTA,Ropa badminton mujer,4.1,11.99,25,"25270 Perez Island
Vangburgh, TN 13360",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
6541,5768d2a1-322f-4da3-bdd2-2a4516153420,2014-01-03 09:21:56,6d1012bc-d57d-4095-87f9-8ef9767987d5,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8628348,0,94.99,YONEX,ZAPATILLAS,CALZADO BÁDMINTON / SQUASH MUJER,5.0,94.99,40,"8805 Jackson Falls Apt. 032
New Amyville, ME 92545",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
3478,c91e8f03-1079-439b-bdec-2aebb8f79b68,2019-08-03 16:21:07,fc57f915-9e2a-449e-a163-e4442a10a135,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8325142,1,7.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.5,7.99,39,"94659 King Ranch Suite 686
Garciaport, RI 38212",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
376,6a1c98cb-77f7-46bd-8d8e-0442633c7e12,2017-10-16 13:08:02,a9a3ac56-0621-4c17-951a-001a29453465,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8582870,1,11.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.7,11.99,33,"649 Nelson Square Suite 155
Aaronland, RI 72424",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
5012,3be8fb6f-f230-49a9-950e-5ed5560eaccd,1985-10-11 04:49:09,166669bd-7e53-4aa5-98f6-7fcbd21a5c02,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8554892,0,27.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.1,21.99,19,"2754 Katherine Groves
Lake Sharon, FL 35079",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
3283,fa69a66a-b885-4436-bfeb-20af771a81ca,1987-03-24 16:49:38,81bf0b99-99aa-4211-92be-2315810ee347,86d76cd7-22e5-451f-8fc7-0db7abcffcc2,8352968,1,699.99,CORNILLEAU,Mesa,MESAS TDM INTERIOR,4.6,699.99,41,"9370 John Place Suite 805
Greenburgh, ME 82972",30,"46151 William Plaza Suite 728
East Elizabethville, KY 38123"
1634,c1fd5f84-f772-41c2-af5f-800c0f63d96f,2013-12-21 18:03:24,f8447697-2276-4715-b96d-0246b5e2abe1,87c211a2-000b-44ef-ac34-f34f19703e4f,8545288,0,9.99,PERFLY,Raqueta de bádminton,RAQUETAS BÁDMINTON ADULTO,4.5,9.99,28,"871 Carlos Walks Suite 118
Hancockbury, NY 01416",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
3633,87c22212-a4ff-49f5-9c86-5f78fdf18377,1995-09-30 06:06:28,b7ca22f7-7dbe-41ea-939b-31c001d84436,87c211a2-000b-44ef-ac34-f34f19703e4f,8756544,1,14.99,KUIKMA,Pantalón corto,TEXTIL PÁDEL,4.8,14.99,30,"666 Burns Fort Suite 406
South Ryanmouth, KY 37322",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
3159,a03e19db-acb6-4004-b470-054b885f8e44,2015-06-23 21:23:13,aad83337-ac6f-4de5-a12c-9364f0bcc86f,87c211a2-000b-44ef-ac34-f34f19703e4f,8487842,1,69.99,ARTENGO,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,4.2,69.99,33,"31240 Nathan Springs
North Ruth, PA 12154",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
5725,40fcbb8a-11ef-47f6-893d-17b87a3b56bd,1977-09-16 05:18:34,ad64b06c-fc3d-448b-a6c2-dafaf2b44921,87c211a2-000b-44ef-ac34-f34f19703e4f,8655558,0,14.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis hombre,4.4,14.99,42,"8073 Kim Overpass
Williammouth, MD 55274",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
567,5b060ea8-eb3e-44b3-a28c-0bc643b56f82,1981-09-30 07:16:41,7b829114-ff46-49e9-a112-7f3f737fe8e1,87c211a2-000b-44ef-ac34-f34f19703e4f,8646077,1,29.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.0,29.99,23,"605 Allen River
North Gary, NJ 76970",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
5269,778d4951-0dd5-45ee-94d8-f3646a0f1c3c,2003-04-03 02:50:20,8d597015-898f-4de0-8a40-fc4944fbdaf2,87c211a2-000b-44ef-ac34-f34f19703e4f,8763604,0,69.99,YONEX,ZAPATILLAS,CALZADO TENIS JÚNIOR,3.0,69.99,22,"215 Stephen Loaf Apt. 602
Tammyshire, KS 40548",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
6105,8cb5f2b5-4134-44fd-833b-55dd810a54f7,1984-11-06 02:49:31,45e9a922-e602-4e8f-be77-d6486779ae0f,87c211a2-000b-44ef-ac34-f34f19703e4f,8787584,0,14.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis hombre,4.4,14.99,40,"0279 Gonzalez Hill
East Hollymouth, MD 09554",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
6453,39501d69-cc90-46a6-854c-b6b8eb947cbf,1991-02-07 08:45:39,90248411-277f-4aa3-8d07-d81132593294,87c211a2-000b-44ef-ac34-f34f19703e4f,8543976,0,49.99,PERFLY,ZAPATILLAS,ZAPATILLA SQUASH,4.2,39.99,18,"2312 Jeffery Extensions Apt. 837
Lake Christineside, UT 70443",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
2621,35ee3cd7-a8a8-4eff-99d4-fc3ce95259f1,2007-02-16 11:50:47,f04498a4-fd70-42a7-a01a-8843cc1d10d9,87c211a2-000b-44ef-ac34-f34f19703e4f,8511431,1,3.99,PERFLY,Protector,TALLER SQUASH,4.0,3.99,22,"521 Warren Bypass
West Jeremy, NV 06345",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
107,9930eafd-a927-4776-9e4f-c416276673bb,2019-05-19 16:40:42,dd40740a-8f18-4db5-919e-4fcaf5c35b8b,87c211a2-000b-44ef-ac34-f34f19703e4f,8770506,0,59.99,ASICS,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,0.0,59.99,20,"04270 Joseph Tunnel
Rickyhaven, UT 40028",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
6289,caabd89d-eb35-4cb3-9a8c-a7b862f0d0ad,2006-07-05 00:53:08,33a87481-379e-4b81-ad6c-9de48d82013a,87c211a2-000b-44ef-ac34-f34f19703e4f,8746769,1,119.99,BABOLAT,Raqueta,RAQUETAS ADULTO INICIACIÓN/PERFECCIONAM,5.0,119.99,39,"13655 Morales Canyon Suite 961
New Glenn, AL 56208",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
4528,69ad85a9-e6eb-417a-a616-fa34b620541e,1997-12-18 08:28:58,6fb34e28-4b03-4daf-a9c4-d5c267a26761,87c211a2-000b-44ef-ac34-f34f19703e4f,8745029,0,89.99,ASICS,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,0.0,89.99,44,"0753 Morgan Locks Apt. 318
Markshire, TX 34407",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
3989,8dc2c106-7f1d-4e9c-b0e9-a72d07391faa,2013-11-04 00:32:03,ee916f74-ceea-494a-b7e4-2445b2b87434,87c211a2-000b-44ef-ac34-f34f19703e4f,8598959,1,54.99,ASICS,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA INIC/PERFECC,4.3,39.99,37,"15348 Nicholas Knolls
East Karenhaven, DE 23465",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
6294,3fc31468-e715-4c18-9be3-6ddd2b5c48e9,2004-05-26 06:10:45,9310dcf4-1be5-4f2d-9a62-e3f2e40e3c0f,87c211a2-000b-44ef-ac34-f34f19703e4f,8781607,0,39.99,NO BRAND,CHAQUETAS,PÁDEL JÚNIOR,0.0,39.99,25,"56719 Daniel Cliffs
Port Crystalville, IA 03114",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
4956,90ced0e9-7215-4ebc-b561-402e9a27b638,1998-08-03 20:41:18,2c288c88-2944-412f-bd7e-37f76fe071ae,87c211a2-000b-44ef-ac34-f34f19703e4f,8546238,1,2.19,ARTENGO,Pelota de tenis,PELOTAS TENIS,4.6,2.19,17,"14001 Cook Ferry Suite 412
East Bailey, DC 36151",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
3001,8710d9df-a227-4dde-93ef-bc7ad582f680,1994-04-14 21:05:42,1571ebf9-e8a0-4803-b4f9-2da61c69812a,87c211a2-000b-44ef-ac34-f34f19703e4f,8573011,0,14.99,KUIKMA,CAMISETAS MANGA CORTA,TEXTIL PÁDEL,4.8,14.99,20,"821 Jonathan River
New Brettton, AL 52844",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
5268,42bb5009-dfcc-4054-8705-7db6f9b2fe5e,1978-07-01 13:05:45,f103210d-4f7b-4cee-b30a-52f449d01881,87c211a2-000b-44ef-ac34-f34f19703e4f,8667512,1,74.99,MIZUNO,ZAPATILLAS,ZAPATILLA SQUASH,5.0,74.99,35,"31010 Avery Centers
South Stephentown, NV 82432",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
2739,18ff10d2-d6f6-45ef-9d78-2e73deb6c441,2005-04-06 02:35:50,a02ccd58-a00d-4516-9e74-7d7187f5a69b,87c211a2-000b-44ef-ac34-f34f19703e4f,8606276,0,9.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA ADULTO,4.2,9.99,29,"918 Cook Alley Suite 702
West Elizabethfort, IN 59986",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
5979,32442279-6b58-43aa-ba49-d63efa6d71d2,2020-03-18 18:05:35,b0f13650-6c72-4fd9-b975-d9cf61f3b81e,87c211a2-000b-44ef-ac34-f34f19703e4f,6128364,1,5.99,BABOLAT,Antivibrador,ACCESORIOS RAQUETA TENIS,4.5,5.99,28,"41747 Ashley Knolls
West Natalietown, AL 06647",23,"8266 Smith Island Apt. 675
Levymouth, IL 21432"
5061,dbae4613-3614-4762-9a15-b7fbfd4abe29,1989-10-01 20:27:00,e72183f6-72fd-42e7-80a5-f911a7208d22,88898591-65e8-413e-88cb-7e50ba6725bd,8544914,1,6.99,URBALL,BOTAS,PALETA GOMA MACIZA,4.6,6.99,27,"7198 Blair Drive Suite 155
South Erikahaven, GA 87510",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
309,d67861e7-9a02-41fe-b3c5-b2a7a3093f8b,1971-03-21 05:00:56,24235dd0-4892-46bd-984c-056910199b0a,88898591-65e8-413e-88cb-7e50ba6725bd,8667499,1,74.99,MIZUNO,ZAPATILLAS,ZAPATILLA SQUASH,5.0,74.99,19,"USS Smith
FPO AP 61214",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4908,04b3bf95-845a-4e0b-aea6-aa37a00c6cad,1995-11-27 03:30:14,5e222141-428c-4b49-b031-fab7e64a9fb9,88898591-65e8-413e-88cb-7e50ba6725bd,8655784,1,14.99,ARTENGO,Pantalón corto,Textil tenis hombre,4.7,14.99,29,"USS Hicks
FPO AA 12749",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3858,7f03c2c8-4a32-4b9e-ab59-7eeb3edd2a0d,1982-10-17 01:28:27,5b625b67-3bf4-439f-ad73-9dc9006c24c3,88898591-65e8-413e-88cb-7e50ba6725bd,8781661,0,21.99,NO BRAND,CAMISETAS MANGA CORTA,PADEL CLUB,0.0,21.99,20,"9645 Roth Ford Suite 727
Flynnside, OR 27349",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3788,db9dfc2b-1599-458a-aa98-fe63bb5052ad,2012-07-07 10:44:30,f1cce837-b559-4eed-a5b6-0bc4549bef06,88898591-65e8-413e-88cb-7e50ba6725bd,8787578,1,14.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis hombre,4.6,14.99,41,"49899 Ramos Stream Suite 885
Brewerside, AZ 95690",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
397,5c2fa5ba-985b-43a2-b5a9-0a8114fcc572,1995-04-13 03:20:56,45e9a922-e602-4e8f-be77-d6486779ae0f,88898591-65e8-413e-88cb-7e50ba6725bd,8740014,0,29.99,ARTENGO,SUDADERAS,Textil tenis mujer,4.6,29.99,40,"0279 Gonzalez Hill
East Hollymouth, MD 09554",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4840,3b6c3b32-9d0d-49a1-824c-575a3fd8eb7e,1974-04-17 02:20:59,83e9753b-6b99-4c13-b33e-4b8dffc478e0,88898591-65e8-413e-88cb-7e50ba6725bd,8650081,0,29.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.0,29.99,18,"98012 Monica Cape
Belindafort, AK 87221",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
351,e1e93fa7-c249-436c-acc3-f088415ea3a8,1993-08-05 15:16:06,7ac4636c-a143-45b9-a07f-7250c3b85ae0,88898591-65e8-413e-88cb-7e50ba6725bd,8543972,1,69.99,PERFLY,ZAPATILLAS,ZAPATILLA SQUASH,4.6,69.99,37,"889 Brian Dam Suite 235
Scottville, AL 56278",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3221,e0b870de-4ecd-4012-91e3-4ddce3b28220,2011-01-19 12:13:08,858b1c39-be48-4b1c-b6cf-e923d7e8e38e,88898591-65e8-413e-88cb-7e50ba6725bd,8487755,1,54.99,ARTENGO,Bolsa de deporte para raquetas,BOLSAS TENIS,4.7,54.99,28,"811 Jesse Loop
North James, TX 09703",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
6108,ad1b4366-8084-4754-87d9-fa40831b80c7,2017-05-31 07:44:38,cacf1aa1-750e-420c-a105-8ba2bc8e0fca,88898591-65e8-413e-88cb-7e50ba6725bd,8669413,1,12.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis mujer,4.6,12.99,20,"0889 Miller Ferry
Schmidthaven, OK 03971",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3454,51a08855-71dc-4f11-9214-383f3c3b0556,1975-11-19 23:09:23,87c211a2-000b-44ef-ac34-f34f19703e4f,88898591-65e8-413e-88cb-7e50ba6725bd,962376,1,2.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA ADULTO,4.6,2.99,23,"8266 Smith Island Apt. 675
Levymouth, IL 21432",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
550,3505c53a-ad46-4e2d-a6aa-3e8a28593fdf,2009-06-25 06:39:25,5a5af59d-1190-4630-8e8b-d069a562f7c5,88898591-65e8-413e-88cb-7e50ba6725bd,8653791,1,4.49,IKUS,EMPUÑADURA,PALETA GOMA MACIZA,5.0,4.49,24,"886 Jamie Spurs
New Ashley, WI 09189",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4298,8f574c5d-5276-4240-ad1d-6504a4b00745,2004-12-19 15:51:48,0c504bb9-49a6-4676-978c-95364a3f06e5,88898591-65e8-413e-88cb-7e50ba6725bd,8621893,1,11.99,ADIDAS,CINTAS,ACCESORIOS JUGADOR DEPORTE DE RAQUETA,4.4,11.99,42,"3030 Tran Road
New Michaelville, PA 18920",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
2929,16846eab-d182-41d5-9ea5-e55c9c55aa17,2009-10-16 03:13:13,e9a42c59-1d78-48e3-85f6-085cba0e615c,88898591-65e8-413e-88cb-7e50ba6725bd,8554892,1,27.99,PERFLY,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.1,21.99,45,"929 Ewing Keys Suite 076
Port Joseph, WY 10941",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3933,6beb87c3-7b2d-4bc0-bf1a-162dff5fa2e1,1989-03-08 03:12:51,166669bd-7e53-4aa5-98f6-7fcbd21a5c02,88898591-65e8-413e-88cb-7e50ba6725bd,8746223,0,169.99,HEAD,Raqueta,Raquetas adulto experto,0.0,169.99,19,"2754 Katherine Groves
Lake Sharon, FL 35079",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3137,6035dd82-6981-4090-878a-77cb3aff6c0b,1993-08-28 14:00:47,12d817b3-9b0a-470f-8e25-e4ad09f0e756,88898591-65e8-413e-88cb-7e50ba6725bd,8646173,0,29.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,0.0,29.99,32,"28549 Gregory Hills
Port Tammy, ME 20330",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
237,0b4054b9-8255-4e71-94c4-c7fc7a78acb1,2005-07-07 08:47:46,e2b774ce-2bfd-41bc-8762-22534d651fb7,88898591-65e8-413e-88cb-7e50ba6725bd,963915,1,24.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.5,24.99,20,"25059 Lewis Green Apt. 552
Myersmouth, HI 04465",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4371,3125f75f-d8b9-409f-ad3a-42d66ca0b2ad,2015-08-15 02:54:37,19045f52-a35b-4354-b120-ce5268080e33,88898591-65e8-413e-88cb-7e50ba6725bd,8763487,1,124.99,HEAD,ZAPATILLAS,CALZADO HOMBRE MULTICANCHA EXPERTO,5.0,124.99,23,"059 Gary Square
Janetbury, MI 80097",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4215,6e8e4daa-9ca1-44f1-a993-16877028ab80,2020-01-03 22:45:18,4abd0d23-1514-4708-ad6c-d4623aac1d52,88898591-65e8-413e-88cb-7e50ba6725bd,8661797,0,79.99,BABOLAT,ZAPATILLAS,ZAPATILLAS BÁDMINTON / SQUASH HOMBRE,4.4,49.99,31,"899 Mitchell Fields
Nunezview, FL 34957",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
2036,fb089faf-3d8f-45aa-972f-65a7d9e359b1,2015-04-14 06:12:19,980b24f3-c8ec-415d-a1a1-2f7517213b63,88898591-65e8-413e-88cb-7e50ba6725bd,8542873,1,294.99,PONGORI,Mesa,TABLES TDT FREE DÉBUTANT,4.5,294.99,29,"159 Hayes Village
Ashleystad, NC 19565",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
6326,6671476c-fdea-4446-9025-b3b96299fccf,2009-10-19 02:42:21,30e047dd-eceb-4205-b223-499e1206e171,88898591-65e8-413e-88cb-7e50ba6725bd,8671520,1,43.99,BULL PADEL,FALDAS,TEXTIL PÁDEL,4.5,29.99,27,"49864 Wagner Plaza
Jayfort, AL 08267",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
3477,f13ad888-4c79-4767-ab0c-0e4aba2af164,2007-04-05 18:45:02,521ef4ee-c4c4-42d9-b510-f51bbbe816cf,88898591-65e8-413e-88cb-7e50ba6725bd,8588270,1,9.99,PERFLY,FALDAS,Ropa badminton mujer,4.1,9.99,39,"98500 Karina Greens
Josestad, ND 64467",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
523,72d7ff99-c991-43cd-89a6-6ecc92e47985,2000-12-21 20:22:48,0d548f9f-0364-432b-9d9a-e3847f7b05f8,88898591-65e8-413e-88cb-7e50ba6725bd,8379843,0,6.99,ARTENGO,Calcetines,CALCETINES DEPORTES DE RAQUETA ADULTO,4.6,6.99,34,"3543 Jessica Route Suite 656
North Markfort, PA 47948",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
6457,58aa9764-2817-4aba-b47f-a18c858a26bb,2008-07-25 16:36:32,10ac1b7d-7bb8-40de-a3f0-d277761f5a11,88898591-65e8-413e-88cb-7e50ba6725bd,8604951,1,19.99,ARTENGO,Vestido,Textil tenis niños,4.5,19.99,17,"USNV Willis
FPO AA 17821",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
6893,ae53e962-741e-41c2-aab6-f91ba6b8eb17,2006-10-01 22:22:06,af1aa870-d9a6-41dc-98c5-3f48787d5d9e,88898591-65e8-413e-88cb-7e50ba6725bd,8581955,0,69.99,KUIKMA,Pelota de pádel,PADEL CLUB,3.2,69.99,36,"7470 Gregory Gardens Apt. 786
South Matthew, OH 57601",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4951,8bd963f0-3313-46f1-bc83-7f64cb033323,2004-03-10 14:43:35,57dfedf3-0344-4139-b285-264e7fe81996,88898591-65e8-413e-88cb-7e50ba6725bd,8539582,0,9.99,YONEX,Cordaje raqueta,CORDAJES BÁDMINTON,0.0,9.99,22,"4353 Gregory Roads Suite 672
New Shannon, MA 63090",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
2799,99d5e085-ea2c-47ff-aae3-7c3301f1127e,2015-11-04 19:52:16,0c29c541-6096-4d67-9a3c-eeee5bfafcdc,88898591-65e8-413e-88cb-7e50ba6725bd,8668371,1,64.99,ARTENGO,Raqueta,RAQUETAS TENIS JÚNIOR,4.7,64.99,37,"17199 Alexander Alley Suite 728
Christopherhaven, VA 10260",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4187,88801462-b296-4565-89b6-bc9f5dc54eaa,1984-12-16 09:24:59,ec27f41e-b786-4aa4-9b35-57059e3b2671,88898591-65e8-413e-88cb-7e50ba6725bd,8589906,1,6.99,ARTENGO,CAMISETAS MANGA CORTA,Textil tenis niños,4.4,6.99,27,"1086 Linda Mills
South Tonyview, OH 55839",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
4786,798cd6aa-1b0a-449d-853f-4a8e5dfca6b4,2004-08-31 22:05:30,47a5f451-2bde-4855-844a-c26cd265c282,88898591-65e8-413e-88cb-7e50ba6725bd,8741915,1,109.99,ASICS,ZAPATILLAS,CALZADO MUJER MULTICANCHA INIC/PERFECC,0.0,109.99,29,"85239 Stephen Ville Suite 296
Chandlerstad, AL 94081",33,"2856 Ryan Viaduct
Rebeccamouth, CO 30924"
783,6f1f22dc-46f1-46bf-bfd1-06cf59f74600,1989-07-18 07:19:31,13a6c635-2f20-4e22-9e76-c3761d1111be,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8763604,0,69.99,YONEX,ZAPATILLAS,CALZADO TENIS JÚNIOR,3.0,69.99,29,"526 Dylan Neck
New Scott, NV 82333",28,"270 Deanna Plains
South Tina, ME 58703"
4033,eaf892eb-7ab5-42dd-80b9-187f080bee37,2003-08-07 13:41:48,c37612b5-3a7b-4cdd-95f9-393a60df43e9,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8113695,1,22.99,ARTENGO,Revestimiento,MADERAS/REVESTIMIENTOS/ACCESORIOS TDM,4.5,19.99,37,"5992 Amanda Neck
Bishopchester, CO 11255",28,"270 Deanna Plains
South Tina, ME 58703"
6934,0ec80e9f-1fcf-46f3-ae35-3b263a54595e,1991-05-21 12:55:47,e72183f6-72fd-42e7-80a5-f911a7208d22,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8562360,0,14.99,ARTENGO,CHAQUETAS,Textil tenis niños,4.7,7.99,27,"7198 Blair Drive Suite 155
South Erikahaven, GA 87510",28,"270 Deanna Plains
South Tina, ME 58703"
80,15d0f2b5-9381-4fbe-bbef-84b7b809f8e7,1973-01-15 20:46:39,f260b625-44f2-44f7-8a7e-c877cf8fa107,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8550462,1,39.99,ARTENGO,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.5,39.99,25,"25270 Perez Island
Vangburgh, TN 13360",28,"270 Deanna Plains
South Tina, ME 58703"
1391,4f75e06b-0b36-40ef-b4c3-f20100d54436,1979-03-09 06:39:05,e6f51fd2-64af-4485-bf82-0072e53bdfaf,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8522189,1,44.99,ARTENGO,ZAPATILLAS,CALZADO MUJER MULTICANCHA INIC/PERFECC,4.4,29.99,16,"54094 Kelley Harbors
Randychester, MA 26090",28,"270 Deanna Plains
South Tina, ME 58703"
6970,e1b31879-ea87-4913-9456-ed030162ae92,1972-01-21 09:00:51,6f62211b-166b-4c03-af10-c4916a335f6b,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8740014,1,29.99,ARTENGO,SUDADERAS,Textil tenis mujer,4.6,29.99,17,"USCGC Green
FPO AE 31785",28,"270 Deanna Plains
South Tina, ME 58703"
2191,bd4bb667-6963-4791-9659-1b2614eb8d76,1992-08-01 06:35:42,8e2cb852-2d27-4a31-8c63-349f9061e641,8936e863-d0a5-4bbe-b307-b0535b06c6b8,8658729,1,54.99,ASICS,ZAPATILLAS,CALZADO TENIS JÚNIOR,4.7,54.99,37,"954 Renee Harbors
Port Juliastad, NM 13729",28,"270 Deanna Plains
South Tina, ME 58703"
